FeatureID,Raw_P,Q_value,LSMean_1,LSMean_1_LCL,LSMean_1_UCL,LSMean_2,LSMean_2_LCL,LSMean_2_UCL,L2FC,FC,ChemicalName,SuperPathway,SubPathway
S100004295,0.3418,0.6104,-0.010341013,-0.77138012,0.7506980951,-0.785548169,-2.124586726,0.5534903875,-1.11838752,0.4606083531,2-piperidinone,Xenobiotics,Food Component/Plant
S100004299,0.485,0.7255,-0.844048804,-1.171581453,-0.516516156,-0.600008273,-1.17629777,-0.023718776,0.3520760641,1.2763960633,N-acetyl-1-methylhistidine*,Amino Acid,Histidine Metabolism
S100004318,0.5576,0.7708,-0.119934556,-0.477692013,0.2378229015,0.1036434586,-0.525826202,0.7331131196,0.3225548926,1.2505431968,indolin-2-one,Xenobiotics,Food Component/Plant
S100004321,0.2008,0.4758,-0.258924083,-1.070054841,0.5522066753,0.8608750013,-0.566299172,2.2880491745,1.6155285852,3.0642384868,"2,8-quinolinediol sulfate",Xenobiotics,Food Component/Plant
S100004322,0.099,0.3208,0.3346214653,-0.137890298,0.8071332285,-0.515895932,-1.347274324,0.31548246,-1.227037231,0.4271938459,2-aminophenol sulfate,Xenobiotics,Food Component/Plant
S100004326,0.856,0.9395,0.043354294,-0.331511511,0.4182200994,-0.028895202,-0.688466783,0.6306763779,-0.10423399,0.9302987607,3-acetylphenol sulfate,Xenobiotics,Chemical
S100004327,0.0513,0.2233,-0.619223999,-1.192766914,-0.045681084,0.6132969919,-0.395844416,1.6224384001,1.7781519219,3.4298653069,1-stearoyl-GPS (18:0)*,Lipid,Lysophospholipid
S100004328,0.7536,0.8939,0.0573454908,-0.091041285,0.2057322665,0.0078305258,-0.253254104,0.2689151559,-0.071434995,0.9516909159,"sphingomyelin (d18:1/14:0, d16:1/16:0)*",Lipid,Sphingomyelins
S100004329,0.7246,0.8801,0.0298597099,-0.103981305,0.1637007244,0.080005122,-0.155486428,0.3154966716,0.0723445373,1.051423975,"sphingomyelin (d18:2/16:0, d18:1/16:1)*",Lipid,Sphingomyelins
S100004396,0.0431,0.209,-0.082937149,-0.443695014,0.2778207159,0.7240293541,0.0892805145,1.3587781937,1.164206572,2.2410992967,3-hydroxyadipate,Lipid,"Fatty Acid, Dicarboxylate"
S100004418,0.4784,0.7197,0.0885693393,-0.452248883,0.6293875617,0.4977110707,-0.45385166,1.4492738019,0.590266747,1.5055250856,4-hydroxyphenylacetylglycine,Peptide,Acetylated Peptides
S100004434,0.2124,0.4844,0.4146960656,-0.069545231,0.8989373621,-0.236539648,-1.088556003,0.6154767074,-0.939534534,0.5214010762,1-methyl-beta-carboline-3-carboxylic acid,Xenobiotics,Food Component/Plant
S100004442,0.0001,0.0009,-0.308377704,-0.598303038,-0.01845237,1.6441933385,1.1340734294,2.1543132477,2.8169645604,7.0467818876,1-arachidonoyl-GPA (20:4),Lipid,Lysophospholipid
S100004488,0.265,0.5342,-0.104461361,-0.303372351,0.0944496289,0.1339010389,-0.216080298,0.4838823762,0.3438842521,1.269169056,N-monomethylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism
S100004499,0.0037,0.063,-0.014433454,-0.354567948,0.325701039,1.1255180834,0.5270558015,1.7239803653,1.6446024303,3.1266168385,6-oxopiperidine-2-carboxylate,Amino Acid,Lysine Metabolism
S100004523,0.2303,0.4945,-0.111112893,-0.462046876,0.2398210906,0.3423393608,-0.275124485,0.9598032067,0.6541933173,1.573735753,N-delta-acetylornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism
S100004542,0.2531,0.5226,0.083503642,-0.149158946,0.3161662304,-0.202563806,-0.611930648,0.2068030366,-0.412708088,0.7512119466,2-aminoheptanoate,Lipid,"Fatty Acid, Amino"
S100004549,0.0411,0.2053,-0.125609284,-0.396013934,0.1447953663,0.4856676177,0.0098941008,0.9614411346,0.8818861548,1.8427829499,5-methylnorleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100004552,0.4679,0.711,-0.285461333,-0.858253412,0.2873307459,-0.729374578,-1.7371949,0.2784457439,-0.640431437,0.6415210736,1-eicosapentaenoyl-GPE (20:5)*,Lipid,Lysophospholipid
S100004555,0.1975,0.4721,-0.770772152,-1.128567402,-0.412976903,-1.268525801,-1.898061957,-0.638989645,-0.718106721,0.6078946721,benzoylcarnitine*,Xenobiotics,Chemical
S100004601,0.5484,0.7697,-0.323766489,-0.627588868,-0.019944109,-0.129441139,-0.664012722,0.4051304434,0.280352218,1.2144913528,1H-indole-7-acetic acid,Xenobiotics,Bacterial/Fungal
S100004606,0.0206,0.1411,-0.856543509,-1.405056488,-0.308030531,0.565730282,-0.399371273,1.5308318374,2.0519073456,4.1465380918,1-linoleoyl-GPS (18:2)*,Lipid,Lysophospholipid
S100004634,0.9335,0.9741,0.1138411748,-0.116317855,0.344000205,0.134249876,-0.270711988,0.5392117399,0.029443532,1.0206183827,3-methoxytyramine sulfate,Amino Acid,Tyrosine Metabolism
S100004635,0.8015,0.9164,-0.090740165,-0.32296186,0.141481531,-0.028690974,-0.437282072,0.3799001226,0.0895180588,1.0640146824,methionine sulfone,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S100005350,0.5169,0.7479,-0.152556543,-0.402048774,0.0969356874,0.0198779413,-0.419100441,0.4588563239,0.248770376,1.1881939732,1-linolenoyl-GPC (18:3)*,Lipid,Lysophospholipid
S100005351,0.8909,0.9538,-0.078934058,-0.573826626,0.4159585101,-0.151024529,-1.02178166,0.7197326021,-0.104004565,0.9304467135,1-eicosapentaenoyl-GPC (20:5)*,Lipid,Lysophospholipid
S100005352,0.3051,0.5746,0.0772678131,-0.100764873,0.2553004997,-0.118637407,-0.431883638,0.194608823,-0.28263149,0.8220901483,1-eicosenoyl-GPC (20:1)*,Lipid,Lysophospholipid
S100005353,0.4474,0.7002,0.0439955896,-0.077194794,0.1651859732,-0.054343817,-0.267576744,0.1588891097,-0.141873774,0.9063412333,1-nonadecanoyl-GPC (19:0),Lipid,Lysophospholipid
S100005371,0.9547,0.9792,-0.308198316,-0.67453063,0.0581339968,-0.330308034,-0.974865044,0.3142489762,-0.03189758,0.9781329109,1-dihomo-linolenoyl-GPE (20:3n3 or 6)*,Lipid,Lysophospholipid
S100005372,0.1244,0.3614,-0.039197852,-0.336839329,0.2584436245,0.4579761654,-0.065720198,0.9816725294,0.7172704899,1.644068591,1-(1-enyl-oleoyl)-GPE (P-18:1)*,Lipid,Lysoplasmalogen
S100005373,0.0014,0.0355,-0.140714548,-0.36886775,0.087438653,0.7179500165,0.3165173828,1.1193826503,1.2387911094,2.360006952,fructosyllysine,Amino Acid,Lysine Metabolism
S100005376,0.9063,0.9626,0.3114414281,-0.390041747,1.0129246029,0.3991640337,-0.835086622,1.6334146895,0.1265569681,1.0916852526,1-eicosenoyl-GPE (20:1)*,Lipid,Lysophospholipid
S100005384,0.0068,0.0927,-0.000645437,-0.185106705,0.1838158308,0.569655455,0.2450982182,0.8942126917,0.8227702687,1.7687991889,O-sulfo-tyrosine,Xenobiotics,Chemical
S100005389,0.4173,0.6793,-0.812301307,-1.564610998,-0.059991615,-0.15999371,-1.483672972,1.1636855511,0.9410809342,1.9199662279,ferulic acid 4-sulfate,Xenobiotics,Food Component/Plant
S100005391,0.0308,0.1748,0.0923587649,-0.636237826,0.8209553557,-1.657381183,-2.939337547,-0.375424819,-2.524341146,0.1738191396,3-(3-hydroxyphenyl)propionate sulfate,Xenobiotics,Benzoate Metabolism
S100005463,0.0021,0.0434,-0.624685125,-0.906957866,-0.342412385,0.3909461765,-0.105709092,0.8876014454,1.4652462426,2.7611059386,N-acetylmethionine sulfoxide,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S100005466,0.0917,0.3067,0.0258911836,-0.136164172,0.1879465393,0.324415407,0.0392810855,0.6095497286,0.4306794168,1.3478681869,N-acetyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S100005716,0.5343,0.76,-0.865764793,-1.198539531,-0.532990056,-0.645273389,-1.230786274,-0.059760504,0.3181018559,1.2466892088,1-oleoyl-GPG (18:1)*,Lipid,Lysophospholipid
S100005717,0.6656,0.8484,-0.053075869,-0.263401713,0.1572499746,0.0436537487,-0.326411878,0.4137193753,0.13955134,1.1015624905,1-palmitoyl-GPG (16:0)*,Lipid,Lysophospholipid
S100005814,0.1374,0.3836,0.0064790442,-0.227639874,0.240597962,-0.371024998,-0.782954233,0.0409042379,-0.544623209,0.6855704307,N-linoleoyltaurine*,Lipid,Endocannabinoid
S100005815,0.098,0.3188,-0.095001696,-0.42237485,0.2323714579,-0.685976521,-1.26198539,-0.109967652,-0.852596449,0.5537871762,N-linolenoyltaurine*,Lipid,Endocannabinoid
S100005817,0.6736,0.8498,-0.061489149,-0.358427819,0.2354495208,0.0715609639,-0.45089882,0.5940207482,0.1919507383,1.1423072414,N-arachidonoyltaurine,Lipid,Endocannabinoid
S100005829,0.0554,0.2331,0.0271818865,-0.203265178,0.2576289506,-0.458914225,-0.864382881,-0.05344557,-0.70128845,0.6150226934,N-myristoyltaurine*,Lipid,Endocannabinoid
S100005831,0.0081,0.098,0.2203374542,-0.044951849,0.4856267571,-0.579438569,-1.046211698,-0.112665441,-1.153832903,0.4494296145,N-palmitoleoyltaurine*,Lipid,Endocannabinoid
S100005934,0.344,0.6104,0.1919518614,-0.197474091,0.5813778139,-0.202864803,-0.888054775,0.4823251701,-0.569600043,0.6738035604,5-hydroxymethylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing"
S100005946,0.0545,0.2308,-0.290542768,-0.617256071,0.0361705351,0.40164343,-0.17320444,0.9764912999,0.9986135954,1.9980789584,2-keto-3-deoxy-gluconate,Xenobiotics,Food Component/Plant
S100005972,0.4872,0.7268,-0.032554905,-0.609497004,0.5443871928,0.3952079028,-0.619914325,1.4103301305,0.6171312821,1.5338222278,alpha-CEHC sulfate,Cofactors and Vitamins,Tocopherol Metabolism
S100005985,0.0137,0.1205,0.1069673253,-0.078112943,0.2920475938,-0.407802398,-0.733448758,-0.082156037,-0.742655727,0.597638201,"sphingomyelin (d18:2/14:0, d18:1/14:1)*",Lipid,Sphingomyelins
S100005986,0.7461,0.8893,-0.112685,-0.348615901,0.1232459007,-0.031457727,-0.446575124,0.383659669,0.1171861836,1.0846173726,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,Sphingomyelins
S100005996,0.0015,0.0363,-0.287606554,-0.699488072,0.1242749638,-1.819711987,-2.544412238,-1.095011735,-2.21036091,0.2160802456,octadecenedioylcarnitine (C18:1-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)"
S100005998,0.0043,0.0706,0.4236203225,0.1498006897,0.6974399553,-0.476995936,-0.958778071,0.0047861988,-1.29931461,0.406319185,octadecanedioylcarnitine (C18-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)"
S100006051,0.0425,0.2089,0.1679138689,-0.094581865,0.430409603,-0.421131318,-0.882989198,0.0407265615,-0.849812571,0.5548568162,myristoleoylcarnitine (C14:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)"
S100006082,0.6812,0.8532,0.0885077497,-0.362205182,0.5392206814,-0.108477481,-0.901501108,0.6845461459,-0.284189616,0.8212027617,4-hydroxychlorothalonil,Xenobiotics,Chemical
S100006089,0.0429,0.209,-0.221656222,-0.470260462,0.0269480182,0.3349478431,-0.102468131,0.7723638172,0.8030099241,1.7447374133,isoeugenol sulfate,Xenobiotics,Food Component/Plant
S100006095,0.8965,0.9568,-0.187314653,-0.941219085,0.5665897786,-0.083122749,-1.409607934,1.2433624367,0.1503171436,1.1098134124,4-hydroxycinnamate sulfate,Amino Acid,Tyrosine Metabolism
S100006098,0.3093,0.5772,-0.708086621,-1.515260359,0.0990871175,0.1724143024,-1.247797545,1.5926261502,1.2702943153,2.4121076844,3-hydroxypyridine sulfate,Xenobiotics,Chemical
S100006103,0.5562,0.7708,-0.149604707,-0.666957802,0.3677483878,-0.474018533,-1.384294674,0.436257607,-0.468030218,0.7229510044,3-hydroxyindolin-2-one sulfate,Xenobiotics,Food Component/Plant
S100006104,0.877,0.9486,0.1140154502,-0.229561326,0.4575922266,0.1704940156,-0.434024919,0.7750129505,0.0814813462,1.0581039345,m-tyramine sulfate,Amino Acid,Tyrosine Metabolism
S100006106,0.2137,0.4853,-0.371041465,-1.059207967,0.3171250365,0.5517091773,-0.659110963,1.7625293179,1.3312477762,2.5162020526,maltol sulfate,Xenobiotics,Food Component/Plant
S100006108,0.9791,0.9866,-0.114872743,-0.758314466,0.5285689797,-0.096974963,-1.229102428,1.0351525025,0.0258210393,1.0180589057,phenylacetylcarnitine,Peptide,Acetylated Peptides
S100006115,0.6065,0.8023,-0.046926493,-0.239326474,0.145473487,-0.152460076,-0.490985376,0.1860652237,-0.152252776,0.8998442532,arabonate/xylonate,Carbohydrate,Pentose Metabolism
S100006116,0.3082,0.5772,0.2011360895,-0.856015771,1.25828795,1.3569856585,-0.503059492,3.2170308087,1.6675384412,3.1767211153,methyl-4-hydroxybenzoate sulfate,Xenobiotics,Benzoate Metabolism
S100006121,0.057,0.2365,0.1608157372,-0.223978063,0.5456095377,-0.645493443,-1.322533204,0.0315463172,-1.163258256,0.4465029907,1-dihomo-linolenylglycerol (20:3),Lipid,Monoacylglycerol
S100006123,0.87,0.9458,0.2766980268,-0.242763759,0.796159813,0.3669835297,-0.547002826,1.280969885,0.1302544473,1.0944867182,N-acetylhistamine,Amino Acid,Histidine Metabolism
S100006125,0.305,0.5746,-0.186431953,-0.304939037,-0.067924869,-0.055981016,-0.264492712,0.1525306796,0.1882009199,1.139342039,vanillic alcohol sulfate,Amino Acid,Tyrosine Metabolism
S100006126,0.9984,0.9984,-0.312227559,-1.038032935,0.4135778174,-0.310635208,-1.587680466,0.9664100491,0.002297276,1.0015936188,4-vinylguaiacol sulfate,Xenobiotics,Food Component/Plant
S100006129,0.4426,0.6979,-0.005484939,-0.144519523,0.1335496454,0.1085465438,-0.136083026,0.3531761132,0.1645126547,1.1207874098,vanillactate,Amino Acid,Tyrosine Metabolism
S100006171,0.1344,0.3803,0.5459951185,0.0244641556,1.0675260814,-0.301669756,-1.219296801,0.6159572897,-1.22292191,0.4284141658,eugenol sulfate,Xenobiotics,Food Component/Plant
S100006203,0.2083,0.4837,-3.762099744,-4.150358568,-3.37384092,-3.235127626,-3.91826405,-2.551991201,0.7602600626,1.6937959236,acesulfame,Xenobiotics,Food Component/Plant
S100006260,0.3001,0.5722,-0.238120134,-0.736858055,0.2606177865,0.316591954,-0.560931026,1.1941149335,0.8002803785,1.7414395313,6-hydroxyindole sulfate,Xenobiotics,Chemical
S100006262,0.1148,0.3473,-0.060192938,-0.670282205,0.5498963287,-1.107471281,-2.180915528,-0.034027035,-1.510903272,0.3508914569,4-methoxyphenol sulfate,Amino Acid,Tyrosine Metabolism
S100006263,0.9074,0.9626,-0.056380196,-0.29566926,0.1829088679,-0.026823335,-0.447849376,0.3942027065,0.0426415373,1.0299980009,"2,4-dichlorophenol sulfate",Xenobiotics,Chemical
S100006290,0.536,0.7607,0.0568990158,-0.087148453,0.2009464841,-0.03813533,-0.291585005,0.215314344,-0.13710558,0.9093417015,"sphingomyelin (d18:1/20:0, d16:1/22:0)*",Lipid,Sphingomyelins
S100006292,0.0363,0.1908,0.0507253995,-0.098438502,0.1998893015,-0.295721986,-0.55817396,-0.033270012,-0.499817925,0.7071960271,"sphingomyelin (d18:1/20:1, d18:2/20:0)*",Lipid,Sphingomyelins
S100006293,0.0168,0.1356,0.1502384578,-0.047424326,0.3479012417,-0.380899174,-0.728684309,-0.033114039,-0.766269627,0.5879357348,"sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*",Lipid,Sphingomyelins
S100006294,0.7263,0.8801,-0.041107551,-0.209915382,0.1277002799,-0.1039473,-0.400962516,0.1930679149,-0.090658595,0.9390939521,behenoyl sphingomyelin (d18:1/22:0)*,Lipid,Sphingomyelins
S100006295,0.0956,0.3148,0.0659084542,-0.125657905,0.2574748135,-0.282619713,-0.619678267,0.0544388413,-0.502819858,0.7057260365,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",Lipid,Sphingomyelins
S100006296,0.0022,0.0441,0.057662529,-0.100673993,0.2159990506,-0.507632593,-0.786223674,-0.229041513,-0.815548469,0.5681924359,"sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",Lipid,Sphingomyelins
S100006298,0.9582,0.9798,-0.020152278,-0.173530694,0.1332261385,-0.028683119,-0.298550477,0.2411842385,-0.012307403,0.9915054428,lignoceroyl sphingomyelin (d18:1/24:0),Lipid,Sphingomyelins
S100006314,0.726,0.8801,0.0520768679,-0.087131528,0.1912852634,0.1039612028,-0.140974185,0.3488965906,0.0748532726,1.0532539107,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",Lipid,Sphingomyelins
S100006361,0.0627,0.2536,0.2527305021,-0.056289418,0.5617504222,-0.379316637,-0.923033226,0.1643999519,-0.911851273,0.5315026267,dopamine 3-O-sulfate,Amino Acid,Tyrosine Metabolism
S100006363,0.1861,0.4585,0.1297168567,-0.804522262,1.0639559754,1.464376165,-0.179405591,3.1081579211,1.9255063653,3.7987015398,daidzein sulfate (2),Xenobiotics,Food Component/Plant
S100006367,0.351,0.615,0.0065461181,-0.265866026,0.2789582626,0.2786955652,-0.200610112,0.7580012422,0.3926286577,1.3127831783,3-hydroxyhexanoate,Lipid,"Fatty Acid, Monohydroxy"
S100006369,0.4463,0.6998,-0.552299066,-0.998354448,-0.106243683,-0.189431877,-0.974260606,0.5953968515,0.5235066935,1.4374449375,N-carbamoylalanine,Amino Acid,Alanine and Aspartate Metabolism
S100006370,0.0085,0.098,0.0130851839,-0.244496337,0.2706667045,-0.758109483,-1.211320867,-0.304898098,-1.112598721,0.4624602523,3beta-hydroxy-5-cholestenoate,Lipid,Sterol
S100006374,0.3734,0.6399,-0.357649012,-1.224412987,0.5091149626,0.4681367676,-1.056923338,1.9931968726,1.1913570492,2.2836745256,"1,2,3-benzenetriol sulfate (2)",Xenobiotics,Chemical
S100006375,0.4298,0.687,-0.160764471,-0.876205798,0.5546768553,0.4428442588,-0.815965586,1.7016541039,0.8708233215,1.8287062142,3-methoxycatechol sulfate (1),Xenobiotics,Benzoate Metabolism
S100006376,0.3803,0.6474,-0.023371088,-0.455204341,0.408462166,-0.428816892,-1.188621967,0.3309881834,-0.584934651,0.666679536,3-methoxycatechol sulfate (2),Xenobiotics,Benzoate Metabolism
S100006378,0.4027,0.6661,-0.139129686,-0.578290368,0.3000309958,0.2538737733,-0.518823819,1.0265713653,0.5669841422,1.4814235145,N-acetylkynurenine (2),Amino Acid,Tryptophan Metabolism
S100006379,0.9132,0.9648,0.0867590372,-0.119935337,0.293453411,0.1106791574,-0.252996944,0.474355259,0.0345094387,1.024208501,C-glycosyltryptophan,Amino Acid,Tryptophan Metabolism
S100006430,0.2091,0.4837,-0.043082657,-0.227607856,0.141442541,0.2069261347,-0.117743587,0.5315958563,0.3606864443,1.2840367058,arabitol/xylitol,Carbohydrate,Pentose Metabolism
S100006435,0.2167,0.4859,-0.121669582,-0.275242511,0.0319033468,0.0828677879,-0.187341812,0.353077388,0.2950850492,1.2269573063,N-acetylglucosamine/N-acetylgalactosamine,Carbohydrate,Aminosugar Metabolism
S100006614,0.4396,0.6952,0.0182926844,-0.39328023,0.4298655992,-0.321560427,-1.045717696,0.4025968421,-0.490304398,0.7118748815,adipoylcarnitine (C6-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)"
S100006627,0.2907,0.5654,0.0617856796,-0.209461421,0.3330327799,-0.245923174,-0.723178971,0.2313326227,-0.443930037,0.7351293171,suberoylcarnitine (C8-DC),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)"
S100006633,0.4136,0.6756,-0.038004056,-0.51586373,0.4398556175,0.3796646584,-0.461123314,1.2204526305,0.6025685836,1.5184175619,4-hydroxyphenylacetate sulfate,Amino Acid,Tyrosine Metabolism
S100006634,0.8809,0.9495,-0.080371964,-0.445994982,0.2852510541,-0.138589043,-0.781898057,0.5047199715,-0.083989491,0.9434451232,3-hydroxyphenylacetate sulfate,Amino Acid,Tyrosine Metabolism
S100006641,0.079,0.2909,-0.482225711,-0.725910191,-0.238541231,-0.013569179,-0.442328899,0.4151905406,0.6761284549,1.5978460959,glycochenodeoxycholate 3-sulfate,Lipid,Primary Bile Acid Metabolism
S100006644,0.0112,0.1108,-0.964691045,-1.591483644,-0.337898446,0.8353188241,-0.267514721,1.9381523697,2.5968653118,6.0497071697,taurodeoxycholic acid 3-sulfate,Lipid,Secondary Bile Acid Metabolism
S100006726,0.1871,0.4588,-0.124855916,-0.407475831,0.1577640002,0.2779302141,-0.219335906,0.7751963339,0.5810975519,1.4959869103,linoleoyl ethanolamide,Lipid,Endocannabinoid
S100006730,0.4581,0.707,0.212010594,-0.213651396,0.6376725838,-0.125199918,-0.874146733,0.6237468982,-0.486491933,0.7137585696,indoleacetylglycine,Amino Acid,Tryptophan Metabolism
S100006759,0.0796,0.2909,0.0331181898,-0.148466099,0.2147024784,-0.315312964,-0.634808192,0.0041822648,-0.502679897,0.7057945047,cyclo(met-pro),Peptide,Dipeptide
S100008903,0.2207,0.4859,0.0462099617,-0.134081573,0.2265014968,-0.191748247,-0.508968892,0.1254723989,-0.343301127,0.7882356321,"1,2-dilinoleoyl-GPC (18:2/18:2)",Lipid,Phosphatidylcholine (PC)
S100008904,0.0151,0.1259,-0.0528414,-0.138784345,0.0331015462,0.1822595718,0.0310440601,0.3334750835,0.3391790055,1.2650364947,1-stearoyl-2-oleoyl-GPC (18:0/18:1),Lipid,Phosphatidylcholine (PC)
S100008914,0.0177,0.137,-0.057453242,-0.243897282,0.1289907984,0.43943863,0.1113927307,0.7674845293,0.7168634393,1.6436047891,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,Phosphatidylcholine (PC)
S100008915,0.0496,0.2223,-0.054702182,-0.279977439,0.1705730759,0.4332535414,0.0368846131,0.8296224698,0.7039713017,1.6289827219,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,Phosphatidylcholine (PC)
S100008916,0.0437,0.2109,-0.096698777,-0.289556356,0.0961588022,0.3333775839,-0.005952855,0.672708023,0.6204690332,1.5373749145,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Lipid,Phosphatidylcholine (PC)
S100008919,0.2658,0.5342,-0.052409726,-0.252011655,0.1471922036,0.1863728974,-0.164824139,0.537569934,0.3444905063,1.2697025027,1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1),Lipid,Plasmalogen
S100008920,0.7981,0.9164,0.0680297116,-0.08416473,0.2202241528,0.1094154675,-0.158368701,0.3771996362,0.0597070247,1.0422540836,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",Lipid,Sphingomyelins
S100008921,0.0206,0.1411,-0.1691033,-0.349978956,0.0117723573,0.3000400773,-0.018208323,0.6182884775,0.6768308232,1.598624188,1-palmitoyl-2-stearoyl-GPC (16:0/18:0),Lipid,Phosphatidylcholine (PC)
